internal_ticker,token,token_type,prior_probability,word_count
HPE,employees,conDim,0.500,1
HPE,pandemic,conDim,0.045,1
HPE,transformation,conDim,0.500,1
HPE,like,conDim,0.034,1
HPE,working,conDim,0.500,1
HPE,people,conDim,0.038,1
HPE,solution,conDim,1.000,1
HPE,shares,conDim,0.059,1
HPE,contract,conDim,0.500,1
HPE,edge,conDim,0.500,1
HPE,computing,conDim,0.500,1
HPE,got,conDim,0.111,1
HPE,patches,conDim,1.000,1
HPE,platform,conDim,0.500,1
HPE,take,conDim,0.062,1
HPE,growth,conDim,0.100,1
HPE,former,conDim,0.167,1
HPE,win,conDim,0.200,1
HPE,partnership,conDim,1.000,1
HPE,work,conDim,0.067,1
HPE,need,conDim,0.100,1
HPE,go,conDim,0.053,1
HPE,www,conDim,0.333,1
HPE,support,conDim,0.100,1
HPE,today,conDim,0.056,1
HPE,sales,conDim,0.143,1
HPE,date,conDim,0.500,1
HPE,follow,conDim,0.500,1
HPE,limited,conDim,1.000,1
HPE,space,conDim,1.000,1
HPE,challenges,conDim,1.000,1
HPE,path,conDim,1.000,1
HPE,join,conDim,0.200,1
HPE,well,conDim,0.053,1
HPE,premise,conDim,1.000,1
HPE,key,conDim,0.250,1
HPE,software,conDim,0.333,1
HPE,help,conDim,0.083,1
HPE,steps,conDim,1.000,1
HPE,make,conDim,0.040,1
HPE,jump,conDim,1.000,1
HPE,advice,conDim,1.000,1
HPE,discrimination,conDim,1.000,1
HPE,good,conDim,0.056,1
HPE,department,conDim,0.250,1
HPE,agreement,conDim,1.000,1
HPE,group,conDim,0.056,1
HPE,open,conDim,0.167,1
HPE,best,conDim,0.111,1
HPE,student,conDim,1.000,1
HPE,business,conDim,0.067,1
HPE,average,conDim,0.091,1
HPE,vulnerabilities,conDim,1.000,1
HPE,looking,conDim,0.250,1
HPE,data,conDim,0.043,1
HPE,reach,conDim,0.333,1
HPE,service,conDim,0.250,1
HPE,system,conDim,1.000,1
HPE,chief,conDim,0.067,1
HPE,use,conDim,0.111,1
HPE,strategy,conDim,1.000,1
HPE,high,conDim,0.048,1
HPE,executive,conDim,0.250,1
HPE,wells,conDim,0.500,1
HPE,touts,conDim,1.000,1
HPE,ai,conDim,0.500,1
HPE,let,conDim,0.250,1
IBM,ibm,conDim,1.000,1
IBM,international business machines corp.,conDim,1.000,4
IBM,#ibm,conDim,1.000,1
IBM,#ibmcloud,conDim,1.000,1
IBM,#ibmwatson,conDim,1.000,1
IBM,cloud,conDim,0.250,1
IBM,market,conDim,0.036,1
IBM,data,conDim,0.043,1
IBM,business,conDim,0.067,1
IBM,amp,conDim,0.043,1
IBM,see,conDim,0.040,1
IBM,ai,conDim,0.500,1
IBM,make,conDim,0.040,1
IBM,get,conDim,0.033,1
IBM,join,conDim,0.200,1
IBM,like,conDim,0.034,1
IBM,quantum,conDim,1.000,1
IBM,security,conDim,0.250,1
IBM,growth,conDim,0.100,1
IBM,use,conDim,0.111,1
IBM,intelligence,conDim,1.000,1
IBM,technology,conDim,0.111,1
IBM,world,conDim,0.038,1
IBM,job,conDim,0.250,1
IBM,google,conDim,0.125,1
IBM,help,conDim,0.083,1
IBM,services,conDim,0.250,1
IBM,years,conDim,0.050,1
IBM,tech,conDim,0.143,1
IBM,time,conDim,0.031,1
IBM,live,conDim,0.111,1
IBM,storage,conDim,1.000,1
IBM,week,conDim,0.030,1
IBM,people,conDim,0.038,1
IBM,company,conDim,0.043,1
IBM,great,conDim,0.250,1
IBM,future,conDim,0.167,1
IBM,alzheimers,conDim,1.000,1
IBM,companies,conDim,0.059,1
IBM,computer,conDim,0.333,1
IBM,hybrid,conDim,1.000,1
IBM,computing,conDim,0.500,1
IBM,research,conDim,0.500,1
IBM,go,conDim,0.053,1
IBM,today,conDim,0.056,1
IBM,bill,conDim,1.000,1
IBM,gates,conDim,1.000,1
IBM,database,conDim,1.000,1
IBM,visit,conDim,1.000,1
IBM,analysis,conDim,0.250,1
IBM,first,conDim,0.037,1
IBM,solutions,conDim,0.333,1
IBM,know,conDim,0.125,1
IBM,open,conDim,0.167,1
IBM,infrastructure,conDim,0.500,1
IBM,earned,conDim,1.000,1
IBM,learning,conDim,1.000,1
IBM,dropped,conDim,0.500,1
IBM,feel,conDim,0.500,1
IBM,knows,conDim,1.000,1
IBM,billions,conDim,0.500,1
IBM,challenge,conDim,0.500,1
IBM,work,conDim,0.067,1
IBM,countries,conDim,0.333,1
IBM,going,conDim,0.059,1
IBM,calls,conDim,0.500,1
IBM,support,conDim,0.100,1
IBM,sap,conDim,0.333,1
IBM,latest,conDim,0.143,1
IBM,think,conDim,0.100,1
IBM,hindus,conDim,1.000,1
IBM,top,conDim,0.048,1
IBM,supporters,conDim,1.000,1
IBM,model,conDim,0.500,1
IBM,well,conDim,0.053,1
IBM,high,conDim,0.048,1
IBM,industry,conDim,0.167,1
IBM,best,conDim,0.111,1
IBM,developer,conDim,1.000,1
IBM,rbi,conDim,1.000,1
IBM,using,conDim,0.500,1
IBM,study,conDim,0.500,1
IBM,still,conDim,0.043,1
IBM,purchase,conDim,1.000,1
IBM,last,conDim,0.033,1
IBM,systems,conDim,0.500,1
IBM,project,conDim,1.000,1
IBM,token,conDim,0.500,1
IBM,rich,conDim,1.000,1
IBM,need,conDim,0.100,1
IBM,rate,conDim,0.333,1
IBM,ba,conDim,0.250,1
IBM,team,conDim,0.143,1
IBM,better,conDim,0.250,1
IBM,watch,conDim,0.167,1
IBM,apple,conDim,0.200,1
IBM,link,conDim,0.250,1
IBM,check,conDim,0.250,1
IBM,machine,conDim,1.000,1
IBM,transformation,conDim,0.500,1
JPM,jp morgan,conDim,1.000,2
JPM,jpm,conDim,1.000,1
JPM,jpmorgan chase & co,conDim,1.000,4
JPM,jpmorgan,conDim,1.000,1
JPM,#jpmorgan,conDim,1.000,1
JPM,gold,conDim,0.100,1
JPM,trump,conDim,0.056,1
JPM,banks,conDim,0.250,1
JPM,vote,conDim,0.250,1
JPM,long,conDim,0.048,1
JPM,term,conDim,0.200,1
JPM,joining,conDim,1.000,1
JPM,bank,conDim,0.111,1
JPM,complete,conDim,1.000,1
JPM,amp,conDim,0.043,1
JPM,analysts,conDim,0.167,1
JPM,potential,conDim,1.000,1
JPM,morgan,conDim,1.000,1
JPM,like,conDim,0.034,1
JPM,centre,conDim,1.000,1
JPM,market,conDim,0.036,1
JPM,stocks,conDim,0.045,1
JPM,ba,conDim,0.250,1
JPM,ge,conDim,0.250,1
JPM,think,conDim,0.100,1
JPM,week,conDim,0.030,1
JPM,alternative,conDim,1.000,1
JPM,says,conDim,0.100,1
JPM,top,conDim,0.048,1
JPM,value,conDim,0.500,1
JPM,basket,conDim,1.000,1
JPM,election,conDim,0.059,1
JPM,see,conDim,0.040,1
JPM,years,conDim,0.050,1
JPM,first,conDim,0.037,1
JPM,victory,conDim,1.000,1
JPM,state,conDim,0.083,1
JPM,last,conDim,0.033,1
JPM,cap,conDim,1.000,1
JPM,people,conDim,0.038,1
JPM,total,conDim,0.333,1
JPM,today,conDim,0.056,1
JPM,street,conDim,0.167,1
JPM,outcome,conDim,1.000,1
JPM,president,conDim,0.053,1
JPM,outperforming,conDim,1.000,1
JPM,stock,conDim,0.048,1
JPM,blue,conDim,0.250,1
JPM,time,conDim,0.031,1
JPM,investment,conDim,0.125,1
JPM,wave,conDim,0.500,1
JPM,triple,conDim,1.000,1
JPM,business,conDim,0.067,1
JPM,sector,conDim,0.333,1
JPM,short,conDim,0.125,1
JPM,investors,conDim,0.053,1
JPM,wealth,conDim,1.000,1
JPM,company,conDim,0.043,1
JPM,challenge,conDim,0.500,1
JPM,held,conDim,1.000,1
JPM,say,conDim,0.100,1
JPM,gs,conDim,1.000,1
JPM,buy,conDim,0.077,1
JPM,data,conDim,0.043,1
JPM,price,conDim,0.056,1
JPM,amounts,conDim,1.000,1
JPM,markets,conDim,0.059,1
JPM,chase,conDim,1.000,1
JPM,rising,conDim,0.250,1
JPM,stored,conDim,1.000,1
JPM,dal,conDim,0.500,1
JPM,flow,conDim,0.200,1
JPM,money,conDim,0.200,1
JPM,day,conDim,0.032,1
JPM,even,conDim,0.059,1
JPM,group,conDim,0.056,1
JPM,get,conDim,0.033,1
JPM,trading,conDim,0.053,1
JPM,back,conDim,0.043,1
JPM,good,conDim,0.056,1
JPM,earnings,conDim,0.071,1
JPM,much,conDim,0.062,1
JPM,points,conDim,0.071,1
JPM,elections,conDim,1.000,1
JPM,ms,conDim,1.000,1
JPM,sell,conDim,0.111,1
JPM,spy,conDim,0.143,1
JPM,still,conDim,0.043,1
JPM,baba,conDim,0.500,1
JPM,black,conDim,0.250,1
JPM,equities,conDim,1.000,1
JPM,make,conDim,0.040,1
JPM,anticipation,conDim,1.000,1
JPM,well,conDim,0.053,1
JPM,quarter,conDim,0.111,1
JPM,pandemic,conDim,0.045,1
JPM,photo,conDim,0.050,1
JPM,experiencing,conDim,1.000,1
JPM,least,conDim,1.000,1
JPM,go,conDim,0.053,1
KO,coca cola,conDim,1.000,2
KO,ko,conDim,1.000,1
KO,coca-cola co.,conDim,1.000,2
KO,cocacola,conDim,1.000,1
KO,#cocacola,conDim,1.000,1
KO,cola,conDim,1.000,1
KO,coca,conDim,1.000,1
KO,like,conDim,0.034,1
KO,people,conDim,0.038,1
KO,ends,conDim,1.000,1
KO,reply,conDim,1.000,1
KO,giveaway,conDim,1.000,1
KO,last,conDim,0.033,1
KO,support,conDim,0.100,1
KO,time,conDim,0.031,1
KO,offended,conDim,1.000,1
KO,hrs,conDim,1.000,1
KO,respond,conDim,1.000,1
KO,social,conDim,0.200,1
KO,hi,conDim,1.000,1
KO,love,conDim,0.167,1
KO,even,conDim,0.059,1
KO,still,conDim,0.043,1
KO,show,conDim,0.500,1
KO,sa,conDim,1.000,1
KO,life,conDim,0.333,1
KO,know,conDim,0.125,1
KO,first,conDim,0.037,1
KO,see,conDim,0.040,1
KO,get,conDim,0.033,1
KO,good,conDim,0.056,1
KO,day,conDim,0.032,1
KO,much,conDim,0.062,1
KO,se,conDim,1.000,1
KO,think,conDim,0.100,1
KO,media,conDim,0.125,1
KO,need,conDim,0.100,1
KO,white,conDim,0.167,1
KO,help,conDim,0.083,1
KO,say,conDim,0.100,1
KO,make,conDim,0.040,1
KO,ki,conDim,1.000,1
KO,artist,conDim,1.000,1
KO,got,conDim,0.111,1
KO,plastic,conDim,1.000,1
KO,company,conDim,0.043,1
KO,name,conDim,0.333,1
KO,voting,conDim,0.250,1
KO,treasure,conDim,1.000,1
KO,companies,conDim,0.059,1
KO,go,conDim,0.053,1
KO,week,conDim,0.030,1
KO,years,conDim,0.050,1
KO,ho,conDim,1.000,1
KO,want,conDim,0.250,1
KO,favorite,conDim,0.500,1
KO,feel,conDim,0.500,1
KO,color,conDim,1.000,1
KO,missing,conDim,1.000,1
KO,vote,conDim,0.250,1
KO,hope,conDim,1.000,1
KO,mere,conDim,1.000,1
KO,gusto,conDim,1.000,1
KO,today,conDim,0.056,1
KO,fan,conDim,1.000,1
KO,world,conDim,0.038,1
KO,best,conDim,0.111,1
KO,gill,conDim,1.000,1
KO,alert,conDim,1.000,1
KO,birthday,conDim,1.000,1
KO,money,conDim,0.200,1
KO,back,conDim,0.043,1
KO,work,conDim,0.067,1
KO,take,conDim,0.062,1
KO,election,conDim,0.059,1
KO,sign,conDim,0.500,1
KO,comparing,conDim,1.000,1
KO,amp,conDim,0.043,1
KO,na,conDim,1.000,1
KO,job,conDim,0.250,1
KO,well,conDim,0.053,1
KO,stop,conDim,0.500,1
KO,pa,conDim,1.000,1
KO,whole,conDim,0.333,1
KO,re,conDim,0.333,1
KO,sir,conDim,1.000,1
KO,running,conDim,1.000,1
KO,way,conDim,0.125,1
KO,share,conDim,0.250,1
KO,part,conDim,0.143,1
KO,days,conDim,0.091,1
KO,according,conDim,0.071,1
KO,ice,conDim,0.500,1
KO,ang,conDim,1.000,1
KO,hello,conDim,0.500,1
KO,night,conDim,0.500,1
KO,went,conDim,0.333,1
KO,european,conDim,0.111,1
KO,second,conDim,0.111,1
KO,khan,conDim,1.000,1
MCD,mc donalds,conDim,1.000,2
MCD,mcd,conDim,1.000,1
MCD,mc donalds co.,conDim,1.000,3
MCD,mcdonalds,conDim,1.000,1
MCD,#mcdonalds,conDim,1.000,1
MCD,#mcd,conDim,1.000,1
MCD,mc,conDim,1.000,1
MCD,like,conDim,0.034,1
MCD,re,conDim,0.333,1
MCD,night,conDim,0.500,1
MCD,looking,conDim,0.250,1
MCD,vamp,conDim,1.000,1
MCD,kind,conDim,1.000,1
MCD,chilling,conDim,1.000,1
MCD,bk,conDim,1.000,1
MCD,pro,conDim,1.000,1
MCD,go,conDim,0.053,1
MCD,think,conDim,0.100,1
MCD,time,conDim,0.031,1
MCD,news,conDim,0.056,1
MCD,daily,conDim,0.200,1
MCD,good,conDim,0.056,1
MCD,trades,conDim,1.000,1
MCD,stock,conDim,0.048,1
MCD,stocks,conDim,0.045,1
MCD,get,conDim,0.033,1
MCD,see,conDim,0.040,1
MCD,minutes,conDim,0.333,1
MCD,mom,conDim,1.000,1
MCD,www,conDim,0.333,1
MCD,going,conDim,0.059,1
MCD,right,conDim,0.111,1
MCD,want,conDim,0.250,1
MCD,trading,conDim,0.053,1
MCD,back,conDim,0.043,1
MCD,know,conDim,0.125,1
MCD,near,conDim,0.500,1
MCD,burger,conDim,1.000,1
MCD,best,conDim,0.111,1
MCD,brands,conDim,1.000,1
MCD,need,conDim,0.100,1
MCD,deal,conDim,0.059,1
MCD,food,conDim,1.000,1
MCD,well,conDim,0.053,1
MCD,today,conDim,0.056,1
MCD,private,conDim,1.000,1
MCD,chicken,conDim,1.000,1
MCD,sell,conDim,0.111,1
MCD,smalls,conDim,1.000,1
MCD,please,conDim,1.000,1
MCD,live,conDim,0.111,1
MCD,got,conDim,0.111,1
MCD,tell,conDim,1.000,1
MCD,make,conDim,0.040,1
MCD,studies,conDim,1.000,1
MCD,week,conDim,0.030,1
MCD,amp,conDim,0.043,1
MCD,order,conDim,0.200,1
MCD,way,conDim,0.125,1
MCD,top,conDim,0.048,1
MCD,love,conDim,0.167,1
MCD,kid,conDim,1.000,1
MCD,works,conDim,1.000,1
MCD,fries,conDim,1.000,1
MCD,day,conDim,0.032,1
MCD,be,conDim,1.000,1
MCD,buy,conDim,0.077,1
MCD,odds,conDim,1.000,1
MCD,view,conDim,0.500,1
MCD,indicators,conDim,1.000,1
MCD,theme,conDim,1.000,1
MCD,working,conDim,0.500,1
MCD,song,conDim,1.000,1
MCD,thinking,conDim,1.000,1
MCD,better,conDim,0.250,1
MCD,pay,conDim,0.333,1
MCD,last,conDim,0.033,1
MCD,singing,conDim,1.000,1
MCD,let,conDim,0.250,1
MCD,earnings,conDim,0.071,1
MCD,computer,conDim,0.333,1
MCD,is,conDim,1.000,1
MCD,move,conDim,0.250,1
MCD,inside,conDim,0.500,1
MCD,report,conDim,0.111,1
MCD,analyst,conDim,1.000,1
MCD,html,conDim,1.000,1
MCD,guy,conDim,0.500,1
MCD,broken,conDim,1.000,1
MCD,ng,conDim,1.000,1
MCD,wait,conDim,1.000,1
MCD,went,conDim,0.333,1
MCD,ice,conDim,0.500,1
MCD,scalp,conDim,1.000,1
MCD,momentum,conDim,1.000,1
MCD,living,conDim,1.000,1
MCD,swing,conDim,1.000,1
MCD,voting,conDim,0.250,1
MCD,flurry,conDim,1.000,1
MCD,fast,conDim,1.000,1
NASDAQ100,nasdaq 100,conDim,1.000,2
NASDAQ100,nasdaq100,conDim,1.000,1
NASDAQ100,us nasdaq 100 index,conDim,1.000,4
NASDAQ100,^ixic,conDim,1.000,1
NASDAQ100,#nasdaq100,conDim,1.000,1
NASDAQ100,#nas100,conDim,1.000,1
NASDAQ100,nasdaq,conDim,1.000,1
NASDAQ100,stocks,conDim,0.045,1
NASDAQ100,points,conDim,0.071,1
NASDAQ100,stock,conDim,0.048,1
NASDAQ100,week,conDim,0.030,1
NASDAQ100,flow,conDim,0.200,1
NASDAQ100,inc,conDim,0.083,1
NASDAQ100,market,conDim,0.036,1
NASDAQ100,shares,conDim,0.059,1
NASDAQ100,index,conDim,0.067,1
NASDAQ100,top,conDim,0.048,1
NASDAQ100,day,conDim,0.032,1
NASDAQ100,futures,conDim,0.100,1
NASDAQ100,buy,conDim,0.077,1
NASDAQ100,highs,conDim,1.000,1
NASDAQ100,fell,conDim,0.100,1
NASDAQ100,earnings,conDim,0.071,1
NASDAQ100,rose,conDim,0.083,1
NASDAQ100,investors,conDim,0.053,1
NASDAQ100,york,conDim,0.077,1
NASDAQ100,sell,conDim,0.111,1
NASDAQ100,trading,conDim,0.053,1
NASDAQ100,street,conDim,0.167,1
NASDAQ100,corp,conDim,0.333,1
NASDAQ100,last,conDim,0.033,1
NASDAQ100,ratio,conDim,1.000,1
NASDAQ100,energy,conDim,0.125,1
NASDAQ100,high,conDim,0.048,1
NASDAQ100,investment,conDim,0.125,1
NASDAQ100,data,conDim,0.043,1
NASDAQ100,today,conDim,0.056,1
NASDAQ100,composite,conDim,0.500,1
NASDAQ100,stimulus,conDim,0.125,1
NASDAQ100,companies,conDim,0.059,1
NASDAQ100,lows,conDim,0.500,1
NASDAQ100,exchange,conDim,0.200,1
NASDAQ100,average,conDim,0.091,1
NASDAQ100,lower,conDim,0.143,1
NASDAQ100,volume,conDim,1.000,1
NASDAQ100,markets,conDim,0.059,1
NASDAQ100,closed,conDim,0.500,1
NASDAQ100,future,conDim,0.167,1
NASDAQ100,growth,conDim,0.100,1
NASDAQ100,wall,conDim,0.333,1
NASDAQ100,live,conDim,0.111,1
NASDAQ100,quarter,conDim,0.111,1
NASDAQ100,issues,conDim,1.000,1
NASDAQ100,animated,conDim,0.500,1
NASDAQ100,file,conDim,0.053,1
NASDAQ100,time,conDim,0.031,1
NASDAQ100,sector,conDim,0.333,1
NASDAQ100,mini,conDim,0.500,1
NASDAQ100,amp,conDim,0.043,1
NASDAQ100,trump,conDim,0.056,1
NASDAQ100,photo,conDim,0.050,1
NASDAQ100,price,conDim,0.056,1
NASDAQ100,record,conDim,0.111,1
NASDAQ100,news,conDim,0.056,1
NASDAQ100,weekly,conDim,0.500,1
NASDAQ100,house,conDim,0.091,1
NASDAQ100,indexes,conDim,1.000,1
NASDAQ100,president,conDim,0.053,1
NASDAQ100,sign,conDim,0.500,1
NASDAQ100,technology,conDim,0.111,1
NASDAQ100,pandemic,conDim,0.045,1
NASDAQ100,posted,conDim,1.000,1
NASDAQ100,month,conDim,0.045,1
NASDAQ100,package,conDim,0.167,1
NASDAQ100,group,conDim,0.056,1
NASDAQ100,see,conDim,0.040,1
NASDAQ100,wednesday,conDim,0.500,1
NASDAQ100,first,conDim,0.037,1
NASDAQ100,election,conDim,0.059,1
NASDAQ100,recovery,conDim,0.167,1
NASDAQ100,quarterly,conDim,1.000,1
NASDAQ100,prices,conDim,0.111,1
NASDAQ100,profit,conDim,0.200,1
NASDAQ100,gains,conDim,0.143,1
NASDAQ100,vaccine,conDim,0.111,1
NASDAQ100,single,conDim,1.000,1
NASDAQ100,third,conDim,0.200,1
NASDAQ100,jumped,conDim,0.500,1
NASDAQ100,yields,conDim,0.200,1
NASDAQ100,expectations,conDim,0.333,1
NASDAQ100,added,conDim,0.125,1
NASDAQ100,apple,conDim,0.200,1
NASDAQ100,major,conDim,0.200,1
NASDAQ100,treasury,conDim,0.200,1
NASDAQ100,gained,conDim,0.200,1
NASDAQ100,low,conDim,0.125,1
NASDAQ100,recorded,conDim,1.000,1
NASDAQ100,deal,conDim,0.059,1
NASDAQ100,main,conDim,0.500,1
NASDAQ100,relief,conDim,1.000,1
NFLX,netflix,conDim,1.000,1
NFLX,nflx,conDim,1.000,1
NFLX,netflix inc.,conDim,1.000,2
NFLX,#netflix,conDim,1.000,1
NFLX,#nflx,conDim,1.000,1
NFLX,streaming,conDim,1.000,1
NFLX,people,conDim,0.038,1
NFLX,like,conDim,0.034,1
NFLX,stocks,conDim,0.045,1
NFLX,company,conDim,0.043,1
NFLX,market,conDim,0.036,1
NFLX,time,conDim,0.031,1
NFLX,last,conDim,0.033,1
NFLX,inc,conDim,0.083,1
NFLX,series,conDim,0.500,1
NFLX,week,conDim,0.030,1
NFLX,shares,conDim,0.059,1
NFLX,investors,conDim,0.053,1
NFLX,media,conDim,0.125,1
NFLX,service,conDim,0.250,1
NFLX,revenue,conDim,0.167,1
NFLX,first,conDim,0.037,1
NFLX,tv,conDim,0.500,1
NFLX,stock,conDim,0.048,1
NFLX,movie,conDim,1.000,1
NFLX,pandemic,conDim,0.045,1
NFLX,film,conDim,0.500,1
NFLX,quarter,conDim,0.111,1
NFLX,world,conDim,0.038,1
NFLX,content,conDim,0.333,1
NFLX,month,conDim,0.045,1
NFLX,years,conDim,0.050,1
NFLX,growth,conDim,0.100,1
NFLX,york,conDim,0.077,1
NFLX,see,conDim,0.040,1
NFLX,high,conDim,0.048,1
NFLX,day,conDim,0.032,1
NFLX,companies,conDim,0.059,1
NFLX,according,conDim,0.071,1
NFLX,news,conDim,0.056,1
NFLX,white,conDim,0.167,1
NFLX,points,conDim,0.071,1
NFLX,back,conDim,0.043,1
NFLX,premium,conDim,1.000,1
NFLX,earnings,conDim,0.071,1
NFLX,get,conDim,0.033,1
NFLX,photo,conDim,0.050,1
NFLX,make,conDim,0.040,1
NFLX,third,conDim,0.200,1
NFLX,file,conDim,0.053,1
NFLX,top,conDim,0.048,1
NFLX,watch,conDim,0.167,1
NFLX,says,conDim,0.100,1
NFLX,including,conDim,0.100,1
NFLX,live,conDim,0.111,1
NFLX,chief,conDim,0.067,1
NFLX,spy,conDim,0.143,1
NFLX,still,conDim,0.043,1
NFLX,president,conDim,0.053,1
NFLX,google,conDim,0.125,1
NFLX,group,conDim,0.056,1
NFLX,shows,conDim,1.000,1
NFLX,video,conDim,0.167,1
NFLX,index,conDim,0.067,1
NFLX,home,conDim,0.125,1
NFLX,amazon,conDim,0.167,1
NFLX,sales,conDim,0.143,1
NFLX,show,conDim,0.500,1
NFLX,subscribers,conDim,0.500,1
NFLX,stimulus,conDim,0.125,1
NFLX,election,conDim,0.059,1
NFLX,markets,conDim,0.059,1
NFLX,hit,conDim,0.167,1
NFLX,data,conDim,0.043,1
NFLX,social,conDim,0.200,1
NFLX,even,conDim,0.059,1
NFLX,go,conDim,0.053,1
NFLX,family,conDim,0.500,1
NFLX,going,conDim,0.059,1
NFLX,best,conDim,0.111,1
NFLX,business,conDim,0.067,1
NFLX,deal,conDim,0.059,1
NFLX,movies,conDim,1.000,1
NFLX,months,conDim,0.143,1
NFLX,house,conDim,0.091,1
NFLX,rose,conDim,0.083,1
NFLX,way,conDim,0.125,1
NFLX,trump,conDim,0.056,1
NFLX,life,conDim,0.333,1
NFLX,trade,conDim,0.062,1
NFLX,made,conDim,0.250,1
NFLX,buy,conDim,0.077,1
NFLX,good,conDim,0.056,1
NFLX,trading,conDim,0.053,1
NFLX,work,conDim,0.067,1
NFLX,well,conDim,0.053,1
NFLX,government,conDim,0.067,1
NFLX,september,conDim,1.000,1
NFLX,films,conDim,1.000,1
NFLX,average,conDim,0.091,1
NK225,nikkei 225,conDim,1.000,2
NK225,nk225,conDim,1.000,1
NK225,japanese nikkei index,conDim,1.000,3
NK225,^n225,conDim,1.000,1
NK225,nikkei225,conDim,1.000,1
NK225,nikkei,conDim,1.000,1
NK225,#nikkei225,conDim,1.000,1
NK225,#nk225,conDim,1.000,1
NK225,#nikkei,conDim,1.000,1
NK225,rose,conDim,0.083,1
NK225,stocks,conDim,0.045,1
NK225,index,conDim,0.067,1
NK225,japan,conDim,0.333,1
NK225,dollar,conDim,0.100,1
NK225,day,conDim,0.032,1
NK225,markets,conDim,0.059,1
NK225,fell,conDim,0.100,1
NK225,shares,conDim,0.059,1
NK225,futures,conDim,0.100,1
NK225,gains,conDim,0.143,1
NK225,week,conDim,0.030,1
NK225,market,conDim,0.036,1
NK225,gained,conDim,0.200,1
NK225,investors,conDim,0.053,1
NK225,york,conDim,0.077,1
NK225,high,conDim,0.048,1
NK225,data,conDim,0.043,1
NK225,prices,conDim,0.111,1
NK225,vaccine,conDim,0.111,1
NK225,crude,conDim,0.250,1
NK225,stock,conDim,0.048,1
NK225,asia,conDim,0.500,1
NK225,european,conDim,0.111,1
NK225,last,conDim,0.033,1
NK225,tuesday,conDim,0.200,1
NK225,stimulus,conDim,0.125,1
NK225,rising,conDim,0.250,1
NK225,points,conDim,0.071,1
NK225,earnings,conDim,0.071,1
NK225,yield,conDim,0.333,1
NK225,barrel,conDim,0.333,1
NK225,yields,conDim,0.200,1
NK225,world,conDim,0.038,1
NK225,record,conDim,0.111,1
NK225,oil,conDim,0.111,1
NK225,pandemic,conDim,0.045,1
NK225,average,conDim,0.091,1
NK225,lower,conDim,0.143,1
NK225,japanese,conDim,1.000,1
NK225,election,conDim,0.059,1
NK225,hit,conDim,0.167,1
NK225,news,conDim,0.056,1
NK225,treasury,conDim,0.200,1
NK225,gold,conDim,0.100,1
NK225,asian,conDim,0.500,1
NK225,street,conDim,0.167,1
NK225,trading,conDim,0.053,1
NK225,helped,conDim,1.000,1
NK225,month,conDim,0.045,1
NK225,trade,conDim,0.062,1
NK225,added,conDim,0.125,1
NK225,benchmark,conDim,0.500,1
NK225,major,conDim,0.200,1
NK225,dropped,conDim,0.500,1
NK225,inc,conDim,0.083,1
NK225,bond,conDim,0.250,1
NK225,trump,conDim,0.056,1
NK225,monday,conDim,0.500,1
NK225,bank,conDim,0.111,1
NK225,package,conDim,0.167,1
NK225,sentiment,conDim,0.500,1
NK225,months,conDim,0.143,1
NK225,brent,conDim,0.500,1
NK225,second,conDim,0.111,1
NK225,positive,conDim,0.200,1
NK225,chief,conDim,0.067,1
NK225,expectations,conDim,0.333,1
NK225,price,conDim,0.056,1
NK225,risk,conDim,0.125,1
NK225,back,conDim,0.043,1
NK225,jumped,conDim,0.500,1
NK225,states,conDim,0.067,1
NK225,china,conDim,0.167,1
NK225,wall,conDim,0.333,1
NK225,economy,conDim,0.167,1
NK225,deal,conDim,0.059,1
NK225,recovery,conDim,0.167,1
NK225,investor,conDim,1.000,1
NK225,end,conDim,0.143,1
NK225,hitting,conDim,1.000,1
NK225,numbers,conDim,1.000,1
NK225,exchange,conDim,0.200,1
NK225,strategist,conDim,1.000,1
NK225,hopes,conDim,1.000,1
NK225,currencies,conDim,0.333,1
NK225,president,conDim,0.053,1
NK225,optimism,conDim,1.000,1
NK225,cases,conDim,0.167,1
NK225,forecasts,conDim,1.000,1
NK225,outside,conDim,1.000,1
ORCL,oracle,conDim,1.000,1
ORCL,orcl,conDim,1.000,1
ORCL,oracle corp.,conDim,1.000,2
ORCL,#oracle,conDim,1.000,1
ORCL,#orcl,conDim,1.000,1
ORCL,flow,conDim,0.200,1
ORCL,google,conDim,0.125,1
ORCL,top,conDim,0.048,1
ORCL,buy,conDim,0.077,1
ORCL,sell,conDim,0.111,1
ORCL,court,conDim,0.167,1
ORCL,amp,conDim,0.043,1
ORCL,inc,conDim,0.083,1
ORCL,today,conDim,0.056,1
ORCL,price,conDim,0.056,1
ORCL,trump,conDim,0.056,1
ORCL,technology,conDim,0.111,1
ORCL,software,conDim,0.333,1
ORCL,company,conDim,0.043,1
ORCL,time,conDim,0.031,1
ORCL,use,conDim,0.111,1
ORCL,government,conDim,0.067,1
ORCL,week,conDim,0.030,1
ORCL,sap,conDim,0.333,1
ORCL,deal,conDim,0.059,1
ORCL,data,conDim,0.043,1
ORCL,last,conDim,0.033,1
ORCL,like,conDim,0.034,1
ORCL,raised,conDim,0.500,1
ORCL,get,conDim,0.033,1
ORCL,including,conDim,0.100,1
ORCL,sector,conDim,0.333,1
ORCL,corp,conDim,0.333,1
ORCL,day,conDim,0.032,1
